sym,date,open,high,low,close,volume
COP,2024.03.26,118.86,119.24,117.64,118.38,5203400
COP,2024.03.27,118.06,119.35,117.75,119.18,3847800
COP,2024.03.28,120.27,120.87,119.06,119.6,4657800
COP,2024.04.01,120.27,121.16,119.1,120.91,3036000
COP,2024.04.02,121.7,122.94,120.86,122.78,4969700
COP,2024.04.03,123.01,124.03,122.64,123.68,3707300
COP,2024.04.04,124.15,124.43,123.14,123.8,3908400
COP,2024.04.05,123.99,125.76,123.27,125.46,3595500
COP,2024.04.08,125.67,125.93,124.2,124.43,4481900
COP,2024.04.09,124.77,125.16,123.1,124.27,3756000
COP,2024.04.10,124.48,125.61,123.81,124.8,4402400
COP,2024.04.11,124.54,125.15,122.76,124.9,4328800
COP,2024.04.12,126.17,127.02,122.52,123.28,4955300
COP,2024.04.15,124.15,124.6,122.18,122.39,4219300
COP,2024.04.16,122.15,122.9,120.74,121.71,3878600
COP,2024.04.17,121.32,122.28,119.85,120.58,3869700
COP,2024.04.18,120.96,121.42,119.57,120.09,3588200
COP,2024.04.19,120.4,122.63,120.09,121.57,3984800
COP,2024.04.22,120.85,122.53,119.28,121.52,4194900
COP,2024.04.23,120.86,122.33,120.02,122.0,3773600
COP,2024.04.24,121.56,121.86,120.54,121.47,3846600
COP,2024.04.25,121.87,122.75,120.55,122.25,3666400
COP,2024.04.26,121.64,122.87,121.08,122.38,4823100
COP,2024.04.29,121.92,122.56,121.02,122.36,3609400
COP,2024.04.30,121.97,122.01,117.86,118.04,6296800
COP,2024.05.01,117.53,118.14,115.97,116.83,5423500
COP,2024.05.02,117.19,117.64,114.31,114.87,7685900
COP,2024.05.03,115.11,115.27,113.58,114.85,5020700
COP,2024.05.06,115.65,117.66,115.59,116.09,4848600
COP,2024.05.07,116.19,117.4,115.64,116.08,5902000
COP,2024.05.08,115.41,116.49,115.29,115.63,4200200
COP,2024.05.09,115.56,116.73,115.25,115.94,5430500
COP,2024.05.10,116.35,117.24,114.96,115.28,4515900
COP,2024.05.13,115.24,115.89,114.67,114.98,6421200
COP,2024.05.14,114.92,115.52,113.88,114.46,6144700
COP,2024.05.15,114.11,115.28,112.21,114.13,6138600
COP,2024.05.16,113.8,114.79,113.09,113.31,5002900
COP,2024.05.17,114.32,115.35,113.53,115.09,4450300
COP,2024.05.20,115.13,115.47,113.94,114.31,2814700
COP,2024.05.21,114.12,115.11,113.75,113.86,2756700
COP,2024.05.22,113.02,113.21,111.0,111.76,4468100
COP,2024.05.23,112.37,112.93,110.82,111.25,3757200
COP,2024.05.24,111.95,112.14,110.5,110.87,2851100
COP,2024.05.28,111.42,112.74,111.33,112.49,3830700
COP,2024.05.29,111.2,111.26,107.62,108.98,14290900
COP,2024.05.30,109.41,110.05,106.79,107.4,9914300
COP,2024.05.31,107.67,110.2,107.58,110.14,13830200
COP,2024.06.03,109.94,110.1,106.82,107.68,7129500
COP,2024.06.04,106.66,106.85,105.25,106.16,7683600
COP,2024.06.05,105.96,106.33,105.25,106.13,5119100
COP,2024.06.06,105.69,106.29,105.47,106.1,5355200
COP,2024.06.07,105.88,106.65,105.1,105.91,4375700
COP,2024.06.10,106.27,107.8,105.88,107.14,5307300
COP,2024.06.11,107.03,107.47,106.52,107.45,4181900
COP,2024.06.12,108.27,108.72,105.49,106.09,8650100
COP,2024.06.13,105.91,106.07,104.1,104.86,5939300
COP,2024.06.14,105.13,105.13,103.18,103.44,5690400
COP,2024.06.17,102.98,103.92,102.58,103.58,5754200
COP,2024.06.18,104.08,105.15,103.08,103.46,5690200
COP,2024.06.20,103.64,105.77,103.32,105.27,5442400
COP,2024.06.21,105.75,106.15,104.71,105.28,27096700
COP,2024.06.24,106.14,109.68,105.82,108.91,8802700
COP,2024.06.25,108.47,108.8,107.48,108.73,4956400
COP,2024.06.26,108.93,108.93,106.63,107.43,5366500
COP,2024.06.27,107.8,108.11,106.96,107.77,3846500
COP,2024.06.28,109.12,109.28,107.46,108.16,7191800
COP,2024.07.01,108.78,109.18,107.47,108.14,3925100
COP,2024.07.02,109.1,109.32,107.17,107.91,3836700
COP,2024.07.03,107.85,109.37,107.52,108.53,2326200
COP,2024.07.05,108.3,108.48,106.04,106.43,4188300
COP,2024.07.08,105.88,106.51,105.26,106.13,4199600
COP,2024.07.09,104.88,106.51,104.64,105.14,3460400
COP,2024.07.10,104.76,106.5,104.47,106.41,3867700
COP,2024.07.11,106.41,108.16,105.87,107.79,5839100
COP,2024.07.12,108.18,108.37,106.71,106.99,4505900
COP,2024.07.15,107.81,108.93,106.87,108.34,5118100
COP,2024.07.16,107.53,109.14,107.0,108.92,4633700
COP,2024.07.17,109.45,111.01,109.25,109.77,6484000
COP,2024.07.18,109.97,111.96,109.08,110.27,5957100
COP,2024.07.19,110.79,110.94,108.02,108.13,7559100
COP,2024.07.22,107.42,107.49,106.0,106.21,5172800
COP,2024.07.23,105.77,105.95,104.08,104.8,5714300
COP,2024.07.24,105.64,106.3,104.5,105.06,4808000
COP,2024.07.25,104.96,105.95,104.44,104.99,5492100
COP,2024.07.26,105.1,105.47,103.95,104.83,5198800
COP,2024.07.29,105.19,105.24,102.48,103.18,4629500
COP,2024.07.30,103.23,104.27,103.01,103.93,9794200
COP,2024.07.31,105.54,106.29,105.06,105.15,7554600
COP,2024.08.01,106.33,106.55,102.05,102.49,9704600
COP,2024.08.02,101.86,102.2,98.32,100.02,7445100
COP,2024.08.05,98.34,99.58,96.71,98.88,8475000
COP,2024.08.06,98.88,100.66,98.45,100.04,8424900
COP,2024.08.07,101.42,102.54,100.65,101.11,7735400
COP,2024.08.08,101.41,102.73,101.1,102.38,5392900
COP,2024.08.09,102.38,103.17,101.26,102.7,5776200
COP,2024.08.12,103.29,104.99,103.13,104.8,5906900
COP,2024.08.13,103.81,104.18,102.73,103.19,5866800
COP,2024.08.14,103.35,104.62,103.08,104.13,6388000
COP,2024.08.15,104.46,106.07,104.46,105.94,6307000
COP,2024.08.16,105.07,106.08,104.64,105.89,3819100
COP,2024.08.19,105.93,107.39,105.84,106.43,4335600
COP,2024.08.20,106.26,106.49,103.67,104.63,6783300
COP,2024.08.21,105.54,105.9,103.72,104.41,4011900
COP,2024.08.22,104.39,105.26,104.21,104.74,3644500
COP,2024.08.23,105.56,106.19,105.03,106.1,4024200
COP,2024.08.26,107.65,109.56,107.57,108.16,6253900
COP,2024.08.27,108.25,108.25,106.73,107.08,3521700
COP,2024.08.28,106.71,106.86,105.38,106.82,4506400
COP,2024.08.29,107.61,109.66,106.74,108.93,5270200
COP,2024.08.30,107.74,108.62,107.06,108.38,5559500
COP,2024.09.03,106.58,106.59,104.02,104.63,6369900
COP,2024.09.04,105.08,105.9,103.28,103.4,6251500
COP,2024.09.05,104.03,104.19,102.19,102.34,5582400
COP,2024.09.06,102.61,103.45,100.69,100.98,5229900
COP,2024.09.09,101.01,101.6,100.52,100.58,6477000
COP,2024.09.10,100.53,100.71,98.33,99.05,5611500
COP,2024.09.11,98.86,99.09,96.48,97.69,6803100
COP,2024.09.12,97.84,98.75,97.29,98.01,6775900
COP,2024.09.13,98.41,99.41,98.15,98.58,5441600
COP,2024.09.16,99.97,100.66,99.48,100.53,9325300
COP,2024.09.17,100.49,103.34,100.29,103.14,8661300
COP,2024.09.18,102.41,104.7,102.4,103.45,7424100
COP,2024.09.19,105.25,106.05,104.17,105.29,7990700
COP,2024.09.20,105.87,106.43,104.51,104.65,33515100
COP,2024.09.23,104.86,105.66,102.38,104.47,8197600
COP,2024.09.24,106.05,106.17,103.61,103.73,7787400
COP,2024.09.25,103.34,103.64,100.66,100.7,6561400
COP,2024.09.26,98.1,99.26,97.31,97.44,9524000
COP,2024.09.27,97.75,99.85,97.72,99.74,5489500
COP,2024.09.30,99.44,100.56,98.93,100.27,6584000
COP,2024.10.01,99.57,104.46,99.15,104.17,8067600
COP,2024.10.02,105.99,106.33,103.43,105.11,7559900
COP,2024.10.03,105.44,107.16,104.76,107.07,7397400
COP,2024.10.04,108.17,109.18,106.72,109.09,7585100
COP,2024.10.07,109.47,110.56,109.0,109.26,4899800
COP,2024.10.08,107.38,107.55,104.92,105.53,5579800
COP,2024.10.09,104.68,106.22,104.34,105.69,4217200
COP,2024.10.10,106.33,107.46,105.49,106.54,3946400
COP,2024.10.11,105.48,106.39,105.03,105.24,6820300
COP,2024.10.14,104.48,105.18,103.72,104.26,5174000
COP,2024.10.15,100.96,102.04,100.12,100.21,6395700
COP,2024.10.16,100.62,100.96,100.04,100.16,4602900
COP,2024.10.17,100.31,101.19,99.95,101.1,5093400
COP,2024.10.18,100.89,101.09,99.72,100.64,4326600
COP,2024.10.21,101.58,101.76,99.71,100.0,4387000
COP,2024.10.22,100.75,100.78,99.78,100.01,4710800
COP,2024.10.23,99.62,100.06,98.73,99.54,4541300
COP,2024.10.24,100.01,100.17,98.53,99.41,3504600
COP,2024.10.25,100.06,100.42,99.29,99.59,3823100
COP,2024.10.28,96.96,98.44,96.67,98.35,4438900
COP,2024.10.29,98.06,98.83,97.3,97.45,3809400
COP,2024.10.30,97.97,98.51,97.5,98.08,6413100
COP,2024.10.31,101.88,105.39,100.96,104.33,11969400
COP,2024.11.01,104.3,104.78,101.61,102.71,7428000
COP,2024.11.04,103.82,104.84,103.55,103.68,5441700
COP,2024.11.05,104.0,104.79,103.42,104.02,6003100
COP,2024.11.06,106.67,109.41,106.09,108.23,7733600
COP,2024.11.07,108.49,108.57,106.54,107.05,5442000
COP,2024.11.08,106.56,107.42,106.04,107.03,5314000
COP,2024.11.11,106.96,108.14,106.41,107.47,3820200
COP,2024.11.12,107.86,108.22,105.95,106.11,5175700
COP,2024.11.13,105.9,107.86,105.02,107.25,5961600
COP,2024.11.14,107.99,108.4,106.8,108.3,4389900
COP,2024.11.15,108.07,109.4,107.3,107.73,4124000
COP,2024.11.18,108.75,109.78,108.14,109.11,5089000
COP,2024.11.19,108.01,109.47,107.66,108.46,5100000
COP,2024.11.20,108.28,109.33,108.03,108.79,4092700
COP,2024.11.21,109.6,110.66,106.94,107.32,12535500
COP,2024.11.22,107.58,108.12,106.58,107.18,7516200
COP,2024.11.25,107.32,107.38,101.22,101.76,23447400
COP,2024.11.26,102.26,102.96,100.61,102.41,12073700
COP,2024.11.27,102.97,104.53,102.73,103.0,6237600
COP,2024.11.29,103.34,104.08,102.97,103.91,3918700
COP,2024.12.02,103.91,104.29,101.22,101.8,5939700
COP,2024.12.03,102.65,103.27,101.39,101.71,5862600
COP,2024.12.04,101.61,101.77,98.62,99.28,7291000
COP,2024.12.05,100.78,101.54,99.76,100.17,7074700
COP,2024.12.06,100.18,100.31,98.21,99.0,5365600
COP,2024.12.09,99.96,100.75,98.67,98.94,6526500
COP,2024.12.10,99.39,99.88,97.92,98.17,5860800
COP,2024.12.11,98.17,98.52,97.53,98.01,8195500
COP,2024.12.12,98.19,98.42,96.74,96.78,5908600
COP,2024.12.13,96.92,98.08,96.47,96.89,6887800
COP,2024.12.16,96.99,97.34,95.36,95.5,7441800
COP,2024.12.17,94.73,95.2,92.79,94.24,8737800
COP,2024.12.18,93.99,94.48,91.83,91.93,8466500
COP,2024.12.19,93.02,93.02,91.21,91.29,9951200
COP,2024.12.20,90.88,92.44,90.38,91.23,29542200
COP,2024.12.23,91.53,92.92,90.71,92.44,7892300
COP,2024.12.24,92.55,93.21,91.93,93.14,2677400
