sym,date,open,high,low,close,volume
XOM,2023.08.04,98.32,99.49,97.75,97.83,14279600
XOM,2023.08.07,98.27,98.74,97.0,97.63,12410800
XOM,2023.08.08,96.58,98.13,95.48,98.11,14065600
XOM,2023.08.09,99.01,100.56,98.64,99.78,19919600
XOM,2023.08.10,100.35,101.67,99.67,100.29,15837200
XOM,2023.08.11,100.52,102.07,100.23,101.85,14047000
XOM,2023.08.14,101.71,101.98,100.89,101.93,12973400
XOM,2023.08.15,101.69,101.79,99.14,99.31,14909600
XOM,2023.08.16,99.42,100.39,97.59,97.64,13695100
XOM,2023.08.17,98.63,101.14,98.63,99.53,16709500
XOM,2023.08.18,98.84,101.19,98.82,101.04,16224000
XOM,2023.08.21,101.33,101.9,99.29,99.82,11092400
XOM,2023.08.22,100.24,100.75,99.12,99.26,10518800
XOM,2023.08.23,98.28,98.52,97.07,98.39,11435600
XOM,2023.08.24,97.72,98.96,97.39,97.65,10818500
XOM,2023.08.25,98.64,100.02,97.9,99.4,13579300
XOM,2023.08.28,99.58,101.04,99.57,100.23,10382100
XOM,2023.08.29,100.69,101.02,99.55,100.83,9665000
XOM,2023.08.30,101.41,102.05,100.98,101.81,11922100
XOM,2023.08.31,102.03,102.31,101.57,102.1,17479800
XOM,2023.09.01,103.02,104.51,103.02,104.23,14843500
XOM,2023.09.05,104.77,106.36,104.22,104.24,18304000
XOM,2023.09.06,104.2,105.22,103.97,105.14,13325500
XOM,2023.09.07,105.27,106.37,104.4,104.63,13248500
XOM,2023.09.08,105.16,106.56,104.97,106.15,14283200
XOM,2023.09.11,106.68,107.14,104.28,104.82,14383600
XOM,2023.09.12,105.91,108.05,105.84,107.88,20145800
XOM,2023.09.13,107.81,108.31,106.42,106.92,13472800
XOM,2023.09.14,107.94,108.95,107.73,108.83,15210700
XOM,2023.09.15,108.26,108.82,106.97,107.15,34568400
XOM,2023.09.18,107.92,108.57,107.15,108.02,14045300
XOM,2023.09.19,108.92,109.12,107.07,107.73,12562900
XOM,2023.09.20,107.01,108.37,106.81,106.88,11879900
XOM,2023.09.21,107.41,107.77,105.23,105.37,14400600
XOM,2023.09.22,106.25,107.14,105.42,105.54,13197300
XOM,2023.09.25,105.68,107.11,105.44,106.72,11316000
XOM,2023.09.26,106.05,107.18,105.93,106.89,11805400
XOM,2023.09.27,108.25,110.64,107.8,110.37,23976200
XOM,2023.09.28,110.17,110.83,108.52,109.7,16808100
XOM,2023.09.29,109.36,109.43,107.18,107.96,18813600
XOM,2023.10.02,107.92,108.16,105.18,106.17,14395000
XOM,2023.10.03,106.0,106.92,105.62,106.36,13297100
XOM,2023.10.04,104.72,104.76,101.46,102.38,19622200
XOM,2023.10.05,100.82,101.83,99.81,100.08,20128800
XOM,2023.10.06,97.08,99.41,96.51,98.4,25367500
XOM,2023.10.09,101.41,102.9,100.56,101.85,22369900
XOM,2023.10.10,101.94,102.33,101.11,101.42,13892000
XOM,2023.10.11,98.21,98.4,96.26,97.78,57939000
XOM,2023.10.12,98.79,99.02,97.41,97.76,31183000
XOM,2023.10.13,99.19,101.19,99.02,100.88,30276500
XOM,2023.10.16,101.46,101.63,100.2,100.96,18452000
XOM,2023.10.17,100.75,102.66,100.71,102.28,19775400
XOM,2023.10.18,102.67,104.12,102.56,103.71,23380300
XOM,2023.10.19,103.5,104.65,102.22,103.78,20972500
XOM,2023.10.20,103.68,104.05,101.73,101.99,22445300
XOM,2023.10.23,101.58,101.88,99.79,100.5,18185000
XOM,2023.10.24,100.73,100.84,99.28,99.52,16786100
XOM,2023.10.25,99.64,100.54,99.29,99.71,22047300
XOM,2023.10.26,98.66,99.48,97.79,98.8,18768300
XOM,2023.10.27,99.98,100.87,96.38,96.92,23092000
XOM,2023.10.30,97.09,97.72,96.6,97.22,19379900
XOM,2023.10.31,96.94,97.48,95.99,97.19,22185200
XOM,2023.11.01,97.82,98.4,96.83,97.0,28984900
XOM,2023.11.02,97.22,100.26,96.87,100.19,25212700
XOM,2023.11.03,99.53,99.88,97.83,98.96,30555600
XOM,2023.11.06,99.32,99.41,97.12,97.21,19097300
XOM,2023.11.07,95.93,96.28,94.84,95.69,20272500
XOM,2023.11.08,95.25,96.32,94.47,94.51,19184100
XOM,2023.11.09,95.19,95.47,94.45,94.54,18380500
XOM,2023.11.10,95.43,95.87,94.49,95.26,17825500
XOM,2023.11.13,95.54,96.54,95.32,96.26,15308400
XOM,2023.11.14,96.64,97.13,96.25,96.64,18260500
XOM,2023.11.15,96.33,97.43,95.9,96.05,20137600
XOM,2023.11.16,95.35,95.69,93.73,94.94,22469100
XOM,2023.11.17,95.5,97.69,95.21,97.26,22984900
XOM,2023.11.20,97.65,98.11,96.77,96.83,17458800
XOM,2023.11.21,96.56,97.02,95.64,96.79,14989000
XOM,2023.11.22,95.05,96.48,94.46,96.38,18072000
XOM,2023.11.24,96.39,97.73,96.28,96.89,9480800
XOM,2023.11.27,96.46,96.74,95.61,96.33,18013500
XOM,2023.11.28,96.59,97.21,96.26,96.27,20629500
XOM,2023.11.29,96.62,96.9,94.18,94.83,26802100
XOM,2023.11.30,95.54,96.81,94.34,95.2,29254700
XOM,2023.12.01,94.98,96.57,94.72,95.43,17845300
XOM,2023.12.04,94.63,95.77,94.13,94.91,21523900
XOM,2023.12.05,94.76,94.83,92.93,93.07,22250300
XOM,2023.12.06,92.66,93.33,91.12,91.84,31154800
XOM,2023.12.07,92.53,93.44,90.89,91.2,29990700
XOM,2023.12.08,91.75,92.47,91.5,92.24,22074900
XOM,2023.12.11,92.48,92.53,91.34,92.31,22252300
XOM,2023.12.12,91.44,91.44,90.33,90.85,26084000
XOM,2023.12.13,90.84,91.76,90.49,91.66,19915400
XOM,2023.12.14,92.52,94.64,92.4,94.12,26165700
XOM,2023.12.15,93.21,93.59,92.95,93.49,55527000
XOM,2023.12.18,94.63,95.54,94.07,94.19,21610400
XOM,2023.12.19,94.51,95.62,94.32,95.43,18904700
XOM,2023.12.20,95.9,96.31,93.71,93.84,20988900
XOM,2023.12.21,94.02,94.52,93.41,94.26,19250900
XOM,2023.12.22,94.8,95.38,94.35,94.43,12927800
XOM,2023.12.26,95.2,95.47,94.62,94.64,16835100
XOM,2023.12.27,94.55,95.02,93.9,94.2,14558800
XOM,2023.12.28,93.95,94.15,92.78,92.84,16329300
